ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
62868	"ENSG00000274020.4"	"LINC01138"	chr1	-	148436443	148436564	148435145	148435354	148460730	148461093
62870	"ENSG00000028528.15"	"SNX1"	chr15	+	64112572	64112684	64095981	64096172	64126078	64126131
62872	"ENSG00000028528.15"	"SNX1"	chr15	+	64118116	64118244	64112572	64112684	64126078	64126099
62873	"ENSG00000028528.15"	"SNX1"	chr15	+	64118202	64118244	64112572	64112684	64126078	64126220
62874	"ENSG00000028528.15"	"SNX1"	chr15	+	64118787	64118854	64118116	64118244	64126078	64126099
62876	"ENSG00000028528.15"	"SNX1"	chr15	+	64123502	64123546	64112572	64112684	64127173	64127252
62877	"ENSG00000028528.15"	"SNX1"	chr15	+	64123502	64123546	64118787	64118854	64126078	64126099
62878	"ENSG00000028528.15"	"SNX1"	chr15	+	64123502	64123546	64118787	64118854	64127173	64127252
62879	"ENSG00000028528.15"	"SNX1"	chr15	+	64126078	64126220	64112572	64112684	64127173	64127252
62880	"ENSG00000028528.15"	"SNX1"	chr15	+	64126078	64126220	64118787	64118854	64127173	64127252
62882	"ENSG00000166734.20"	"CASC4"	chr15	+	44289158	44289356	44288728	44288904	44322964	44323019
62885	"ENSG00000166734.20"	"CASC4"	chr15	+	44328684	44328787	44289104	44289356	44331987	44332059
62886	"ENSG00000166734.20"	"CASC4"	chr15	+	44328684	44328787	44289104	44289356	44337762	44337907
62887	"ENSG00000166734.20"	"CASC4"	chr15	+	44331987	44332078	44288718	44289356	44337762	44337881
62890	"ENSG00000166734.20"	"CASC4"	chr15	+	44379689	44379788	44338236	44338317	44380805	44380976
62891	"ENSG00000166734.20"	"CASC4"	chr15	+	44380805	44380976	44338236	44338317	44402886	44403054
62892	"ENSG00000166734.20"	"CASC4"	chr15	+	44402886	44403054	44322964	44323019	44413335	44415729
62895	"ENSG00000107819.13"	"SFXN3"	chr10	+	101034691	101034855	101032313	101032482	101035496	101035667
62896	"ENSG00000107821.14"	"KAZALD1"	chr10	+	101062541	101063103	101061840	101062115	101064260	101064421
62899	"ENSG00000107829.15"	"FBXW4"	chr10	-	101667885	101667980	101624744	101624810	101672914	101673047
62900	"ENSG00000107829.15"	"FBXW4"	chr10	-	101676340	101676436	101673487	101673673	101694380	101695170
62908	"ENSG00000198728.10"	"LDB1"	chr10	-	102110528	102110701	102109920	102110043	102110868	102110971
62909	"ENSG00000148840.11"	"PPRC1"	chr10	+	102138618	102138765	102137849	102138038	102138878	102138980
62910	"ENSG00000148840.11"	"PPRC1"	chr10	+	102138878	102138980	102137849	102138038	102139099	102142004
62911	"ENSG00000148840.11"	"PPRC1"	chr10	+	102143044	102143098	102139099	102142004	102144249	102144307
62912	"ENSG00000148840.11"	"PPRC1"	chr10	+	102143044	102143098	102139099	102142004	102145019	102145090
62913	"ENSG00000148840.11"	"PPRC1"	chr10	+	102144249	102144307	102139099	102142004	102145019	102145090
62914	"ENSG00000148840.11"	"PPRC1"	chr10	+	102144249	102144307	102139099	102142004	102146671	102147392
62915	"ENSG00000148840.11"	"PPRC1"	chr10	+	102144249	102144307	102143044	102143098	102145019	102145090
62916	"ENSG00000148840.11"	"PPRC1"	chr10	+	102145019	102145090	102139099	102142004	102146671	102147392
62917	"ENSG00000148840.11"	"PPRC1"	chr10	+	102145019	102145090	102144249	102144307	102146671	102147392
62918	"ENSG00000148840.11"	"PPRC1"	chr10	+	102146671	102147392	102144249	102144307	102148371	102148521
62919	"ENSG00000166197.16"	"NOLC1"	chr10	+	102157018	102157074	102152175	102152530	102157185	102157328
62921	"ENSG00000166197.16"	"NOLC1"	chr10	+	102157018	102157074	102152175	102152530	102158048	102158214
62922	"ENSG00000166197.16"	"NOLC1"	chr10	+	102157448	102157555	102157018	102157074	102158048	102158214
62931	"ENSG00000080603.17"	"SRCAP"	chr16	+	30720712	30720978	30720161	30720331	30721188	30721476
62932	"ENSG00000080603.17"	"SRCAP"	chr16	+	30721188	30721476	30720712	30720978	30722121	30722286
62934	"ENSG00000107862.4"	"GBF1"	chr10	+	102352457	102352518	102351842	102351951	102353599	102353654
62936	"ENSG00000107862.4"	"GBF1"	chr10	+	102363255	102363396	102362474	102362664	102363709	102363798
62937	"ENSG00000107862.4"	"GBF1"	chr10	+	102363709	102363798	102363255	102363396	102365396	102365599
62938	"ENSG00000107862.4"	"GBF1"	chr10	+	102381126	102381255	102380505	102380686	102382055	102382899
62939	"ENSG00000108010.12"	"GLRX3"	chr10	+	130145210	130145319	130136390	130136512	130159994	130160069
62940	"ENSG00000108010.12"	"GLRX3"	chr10	+	130159745	130159834	130145210	130145319	130159994	130160069
62941	"ENSG00000108010.12"	"GLRX3"	chr10	+	130169432	130169490	130166918	130166980	130171583	130171636
62942	"ENSG00000108010.12"	"GLRX3"	chr10	+	130171583	130171636	130166918	130166980	130174866	130174906
62943	"ENSG00000108010.12"	"GLRX3"	chr10	+	130179341	130179420	130174996	130175089	130180112	130180321
62944	"ENSG00000107874.11"	"CUEDC2"	chr10	-	102423797	102423859	102423656	102423717	102423995	102424178
62945	"ENSG00000107874.11"	"CUEDC2"	chr10	-	102423995	102424178	102423797	102423859	102424263	102424394
62947	"ENSG00000269609.6"	"RPARP-AS1"	chr10	+	102451398	102451555	102450186	102450330	102452089	102452187
62948	"ENSG00000269609.6"	"RPARP-AS1"	chr10	+	102451398	102451555	102450186	102450330	102455336	102456267
62949	"ENSG00000269609.6"	"RPARP-AS1"	chr10	+	102451398	102451555	102450186	102450360	102455336	102456267
62951	"ENSG00000269609.6"	"RPARP-AS1"	chr10	+	102452089	102452187	102450186	102450330	102455336	102456267
62952	"ENSG00000269609.6"	"RPARP-AS1"	chr10	+	102452089	102452187	102450630	102451018	102455336	102456267
62953	"ENSG00000269609.6"	"RPARP-AS1"	chr10	+	102452089	102452187	102451398	102451555	102455336	102456267
62954	"ENSG00000119599.17"	"DCAF4"	chr14	+	72935022	72935186	72926500	72926543	72937970	72938070
62956	"ENSG00000119599.17"	"DCAF4"	chr14	+	72935022	72935186	72929699	72929820	72937970	72938070
62958	"ENSG00000220201.7"	"ZGLP1"	chr19	-	10309348	10309448	10308184	10308550	10309556	10309783
62959	"ENSG00000138175.9"	"ARL3"	chr10	-	102689892	102689943	102685815	102686001	102699372	102699489
62960	"ENSG00000138175.9"	"ARL3"	chr10	-	102699372	102699489	102689892	102689943	102705345	102705489
62961	"ENSG00000138175.9"	"ARL3"	chr10	-	102699372	102699489	102689892	102689943	102714272	102714397
62962	"ENSG00000138175.9"	"ARL3"	chr10	-	102705345	102705489	102689892	102689943	102714272	102714397
62963	"ENSG00000138175.9"	"ARL3"	chr10	-	102705345	102705489	102699372	102699489	102714272	102714397
62964	"ENSG00000156398.13"	"SFXN2"	chr10	+	102715222	102715328	102714635	102714681	102724935	102724996
62968	"ENSG00000156398.13"	"SFXN2"	chr10	+	102716613	102716711	102714537	102714681	102717702	102717780
62969	"ENSG00000156398.13"	"SFXN2"	chr10	+	102716613	102716711	102714537	102714681	102724935	102724996
62971	"ENSG00000156398.13"	"SFXN2"	chr10	+	102717702	102717780	102714635	102714681	102724935	102724996
62972	"ENSG00000156398.13"	"SFXN2"	chr10	+	102717702	102717780	102714635	102714681	102726611	102726657
62973	"ENSG00000156398.13"	"SFXN2"	chr10	+	102717702	102717780	102716613	102716711	102724935	102724996
62976	"ENSG00000156398.13"	"SFXN2"	chr10	+	102724935	102724996	102715222	102715328	102726611	102726797
62977	"ENSG00000156398.13"	"SFXN2"	chr10	+	102724935	102724996	102716613	102716711	102726611	102726797
62978	"ENSG00000156398.13"	"SFXN2"	chr10	+	102724935	102724996	102717702	102717780	102726611	102726797
62982	"ENSG00000266086.3"	"AC015813.2"	chr17	-	57989648	57989796	57989037	57989269	58003650	58004001
62986	"ENSG00000259024.6"	"TVP23C-CDRT4"	chr17	-	15440207	15440285	15436020	15438200	15545784	15545916
62987	"ENSG00000259024.6"	"TVP23C-CDRT4"	chr17	-	15503097	15503232	15437887	15438200	15545784	15545916
62988	"ENSG00000259024.6"	"TVP23C-CDRT4"	chr17	-	15503097	15503232	15440207	15440285	15540432	15540561
62989	"ENSG00000259024.6"	"TVP23C-CDRT4"	chr17	-	15503097	15503232	15440207	15440285	15545784	15545916
62990	"ENSG00000259024.6"	"TVP23C-CDRT4"	chr17	-	15540432	15540561	15440207	15440285	15545784	15545916
62991	"ENSG00000259024.6"	"TVP23C-CDRT4"	chr17	-	15540432	15540561	15503097	15503232	15545784	15545916
62995	"ENSG00000004660.15"	"CAMKK1"	chr17	-	3881626	3881648	3880345	3880434	3882527	3882564
62997	"ENSG00000148835.11"	"TAF5"	chr10	+	103378234	103378550	103373357	103373595	103379607	103379771
62999	"ENSG00000148843.15"	"PDCD11"	chr10	+	103409698	103409806	103406608	103406790	103413115	103413322
63000	"ENSG00000148843.15"	"PDCD11"	chr10	+	103438014	103438071	103434797	103434975	103439745	103439868
63001	"ENSG00000148843.15"	"PDCD11"	chr10	+	103438685	103438808	103438014	103438071	103439745	103439868
63002	"ENSG00000148843.15"	"PDCD11"	chr10	+	103439745	103439868	103438685	103438808	103440289	103440581
63003	"ENSG00000148843.15"	"PDCD11"	chr10	+	103440289	103440581	103438685	103438808	103441825	103441975
63004	"ENSG00000148843.15"	"PDCD11"	chr10	+	103440733	103440850	103440289	103440581	103441825	103441975
63005	"ENSG00000138172.11"	"CALHM2"	chr10	-	103451082	103451182	103449386	103450099	103452155	103452402
63006	"ENSG00000138172.11"	"CALHM2"	chr10	-	103451082	103451285	103449386	103450099	103452155	103452370
63008	"ENSG00000138172.11"	"CALHM2"	chr10	-	103451878	103452036	103451082	103451182	103452155	103452336
63009	"ENSG00000138172.11"	"CALHM2"	chr10	-	103451878	103452036	103451082	103451285	103452155	103452336
63020	"ENSG00000117643.14"	"MAN1C1"	chr1	+	25778104	25778324	25771656	25771772	25780939	25781103
63021	"ENSG00000117643.14"	"MAN1C1"	chr1	+	25778104	25778324	25771656	25771772	25782584	25782700
63022	"ENSG00000117643.14"	"MAN1C1"	chr1	+	25780939	25781112	25771656	25771772	25782584	25782700
63024	"ENSG00000177380.14"	"PPFIA3"	chr19	+	49129379	49129454	49128579	49129012	49129992	49130067
63026	"ENSG00000177380.14"	"PPFIA3"	chr19	+	49135778	49135923	49134835	49134915	49136723	49136911
63028	"ENSG00000177380.14"	"PPFIA3"	chr19	+	49139667	49139831	49138204	49138427	49139960	49140088
63031	"ENSG00000107957.16"	"SH3PXD2A"	chr10	-	103668607	103668652	103660982	103661114	103693027	103693056
63033	"ENSG00000107957.16"	"SH3PXD2A"	chr10	-	103693027	103693056	103660982	103661114	103724269	103724361
63034	"ENSG00000107960.11"	"STN1"	chr10	-	103892129	103892252	103889071	103889144	103897547	103897719
63036	"ENSG00000107960.11"	"STN1"	chr10	-	103910526	103910622	103905090	103905156	103917461	103917656
63037	"ENSG00000065613.15"	"SLK"	chr10	+	104001443	104001572	103999866	103999948	104002171	104003527
63038	"ENSG00000065613.15"	"SLK"	chr10	+	104002171	104003527	104001443	104001572	104005560	104005691
63041	"ENSG00000065618.21"	"COL17A1"	chr10	-	104032203	104032290	104031287	104031593	104032673	104032754
63043	"ENSG00000065618.21"	"COL17A1"	chr10	-	104048068	104048104	104047738	104047810	104049408	104049471
63044	"ENSG00000065618.21"	"COL17A1"	chr10	-	104056974	104057172	104055781	104056003	104058145	104058190
63045	"ENSG00000065618.21"	"COL17A1"	chr10	-	104058145	104058190	104056974	104057172	104059637	104059718
63046	"ENSG00000065618.21"	"COL17A1"	chr10	-	104061404	104061473	104060118	104060280	104062257	104062329
63047	"ENSG00000065618.21"	"COL17A1"	chr10	-	104062257	104062329	104061404	104061473	104063746	104063818
63051	"ENSG00000065618.21"	"COL17A1"	chr10	-	104076300	104076429	104074183	104074231	104077421	104077526
63052	"ENSG00000065618.21"	"COL17A1"	chr10	-	104077421	104077526	104076300	104076429	104078541	104078586
63057	"ENSG00000148834.13"	"GSTO1"	chr10	+	104255162	104255271	104254709	104254962	104259575	104259798
63059	"ENSG00000148834.13"	"GSTO1"	chr10	+	104266083	104266190	104262978	104263077	104267251	104267365
63060	"ENSG00000203799.13"	"CCDC162P"	chr6	+	109270038	109270176	109267807	109267901	109282566	109282724
63061	"ENSG00000203799.13"	"CCDC162P"	chr6	+	109284466	109284578	109282566	109282724	109285975	109286025
63064	"ENSG00000203799.13"	"CCDC162P"	chr6	+	109315279	109315418	109314062	109314292	109316847	109316968
63065	"ENSG00000203799.13"	"CCDC162P"	chr6	+	109329002	109329112	109309306	109309654	109336367	109336417
63067	"ENSG00000203799.13"	"CCDC162P"	chr6	+	109342398	109342551	109341301	109341433	109343986	109344196
63072	"ENSG00000065621.15"	"GSTO2"	chr10	+	104279369	104279471	104277893	104278116	104285934	104285990
63074	"ENSG00000065621.15"	"GSTO2"	chr10	+	104297577	104297684	104277893	104278116	104299127	104299414
63081	"ENSG00000177225.17"	"GATD1"	chr11	-	770313	770398	767219	767373	770992	771104
63083	"ENSG00000177225.17"	"GATD1"	chr11	-	770313	770398	767227	767368	771332	771426
63085	"ENSG00000177225.17"	"GATD1"	chr11	-	770678	770903	767227	767373	770992	771104
63086	"ENSG00000177225.17"	"GATD1"	chr11	-	770992	771104	767219	767373	771332	771426
63098	"ENSG00000229981.8"	"LINC01435"	chr10	-	108053430	108053489	108043177	108043324	108070456	108070626
63101	"ENSG00000229981.8"	"LINC01435"	chr10	-	108058845	108058917	108043177	108043324	108070456	108070626
63104	"ENSG00000229981.8"	"LINC01435"	chr10	-	108070456	108070626	108043177	108043324	108111496	108111500
63112	"ENSG00000108061.11"	"SHOC2"	chr10	+	110951607	110951792	110919592	110919657	110985627	110985922
63113	"ENSG00000108061.11"	"SHOC2"	chr10	+	110964124	110965061	110919546	110919657	110985627	110985765
63115	"ENSG00000108061.11"	"SHOC2"	chr10	+	110985627	110985765	110919546	110919657	111000414	111000545
63117	"ENSG00000108061.11"	"SHOC2"	chr10	+	111000414	111000545	110985627	110985765	111004605	111004794
63128	"ENSG00000166394.15"	"CYB5R2"	chr11	-	7669204	7669334	7668477	7668561	7672450	7672523
63129	"ENSG00000166394.15"	"CYB5R2"	chr11	-	7669624	7669731	7669018	7669334	7672450	7672523
63130	"ENSG00000197142.10"	"ACSL5"	chr10	+	112398900	112399009	112394917	112395102	112404510	112404575
63131	"ENSG00000197142.10"	"ACSL5"	chr10	+	112410583	112410635	112410462	112410495	112411901	112411979
63133	"ENSG00000197142.10"	"ACSL5"	chr10	+	112411901	112411979	112411382	112411529	112413172	112413307
63134	"ENSG00000197142.10"	"ACSL5"	chr10	+	112416887	112417022	112413172	112413307	112417845	112417938
63135	"ENSG00000197142.10"	"ACSL5"	chr10	+	112416887	112417022	112413172	112413307	112421592	112421626
63136	"ENSG00000197142.10"	"ACSL5"	chr10	+	112417845	112417941	112413172	112413307	112421592	112421626
63137	"ENSG00000197142.10"	"ACSL5"	chr10	+	112417845	112417941	112416887	112417022	112421592	112421626
63138	"ENSG00000197142.10"	"ACSL5"	chr10	+	112421946	112422035	112421592	112421665	112422324	112422441
63139	"ENSG00000197142.10"	"ACSL5"	chr10	+	112426257	112426359	112425337	112425481	112427217	112428379
63142	"ENSG00000151532.13"	"VTI1A"	chr10	+	112448381	112448489	112446997	112447467	112460523	112460582
63143	"ENSG00000151532.13"	"VTI1A"	chr10	+	112460523	112460582	112447233	112447467	112464546	112464657
63144	"ENSG00000151532.13"	"VTI1A"	chr10	+	112464546	112464657	112447233	112447467	112527086	112527164
63145	"ENSG00000151532.13"	"VTI1A"	chr10	+	112527086	112527164	112464546	112464657	112538245	112538330
63147	"ENSG00000151532.13"	"VTI1A"	chr10	+	112538245	112538330	112464546	112464657	112668217	112668288
63148	"ENSG00000148737.17"	"TCF7L2"	chr10	+	112951482	112951607	112951206	112951273	113040024	113040126
63153	"ENSG00000148737.17"	"TCF7L2"	chr10	+	113146010	113146097	113143922	113144013	113150982	113151123
63154	"ENSG00000148737.17"	"TCF7L2"	chr10	+	113152332	113152440	113151724	113151884	113158020	113158069
63170	"ENSG00000148735.15"	"PLEKHS1"	chr10	+	113774825	113774993	113774226	113774333	113775764	113775866
63171	"ENSG00000148735.15"	"PLEKHS1"	chr10	+	113774825	113775035	113774226	113774333	113775764	113775866
63173	"ENSG00000196865.4"	"NHLRC2"	chr10	+	113898109	113898209	113884250	113884380	113901665	113901897
63174	"ENSG00000106299.8"	"WASL"	chr7	-	123692346	123692867	123689041	123689150	123694714	123694868
63175	"ENSG00000106299.8"	"WASL"	chr7	-	123704633	123704657	123696578	123696747	123706276	123706373
63176	"ENSG00000106299.8"	"WASL"	chr7	-	123706739	123706826	123706276	123706373	123709088	123709223
63178	"ENSG00000152795.17"	"HNRNPDL"	chr4	-	82426036	82426129	82425562	82425667	82426462	82426633
63180	"ENSG00000152795.17"	"HNRNPDL"	chr4	-	82427189	82427304	82426462	82426633	82427432	82427564
63181	"ENSG00000152795.17"	"HNRNPDL"	chr4	-	82427432	82427564	82427189	82427304	82428017	82428179
63182	"ENSG00000152795.17"	"HNRNPDL"	chr4	-	82427432	82427564	82427189	82427304	82428277	82428446
63183	"ENSG00000152795.17"	"HNRNPDL"	chr4	-	82427432	82427564	82427189	82427304	82429247	82429425
63184	"ENSG00000152795.17"	"HNRNPDL"	chr4	-	82428017	82428179	82427189	82427304	82428277	82428446
63185	"ENSG00000152795.17"	"HNRNPDL"	chr4	-	82428017	82428179	82427189	82427304	82429247	82429397
63186	"ENSG00000152795.17"	"HNRNPDL"	chr4	-	82428017	82428179	82427432	82427564	82428277	82428446
63187	"ENSG00000152795.17"	"HNRNPDL"	chr4	-	82428017	82428179	82427432	82427564	82429247	82429397
63188	"ENSG00000152795.17"	"HNRNPDL"	chr4	-	82428277	82428446	82427189	82427304	82429247	82429397
63189	"ENSG00000152795.17"	"HNRNPDL"	chr4	-	82428277	82428446	82427432	82427564	82429247	82429397
63190	"ENSG00000152795.17"	"HNRNPDL"	chr4	-	82428277	82428446	82428017	82428179	82429247	82429397
63191	"ENSG00000152795.17"	"HNRNPDL"	chr4	-	82429247	82429412	82428277	82428446	82430341	82430399
63195	"ENSG00000225697.13"	"SLC26A6"	chr3	-	48631648	48631797	48631223	48631306	48631879	48632044
63196	"ENSG00000225697.13"	"SLC26A6"	chr3	-	48631648	48631801	48631223	48631306	48631879	48632044
63197	"ENSG00000225697.13"	"SLC26A6"	chr3	-	48631762	48631801	48631223	48631306	48631879	48632044
63198	"ENSG00000225697.13"	"SLC26A6"	chr3	-	48631879	48632044	48631223	48631306	48632244	48632285
63202	"ENSG00000166886.13"	"NAB2"	chr12	+	57092447	57092581	57091124	57091998	57092916	57092968
63204	"ENSG00000139734.19"	"DIAPH3"	chr13	-	59810787	59810923	59774727	59774823	59833106	59833271
63205	"ENSG00000139734.19"	"DIAPH3"	chr13	-	59879228	59879468	59861253	59861536	59911734	59911836
63207	"ENSG00000139734.19"	"DIAPH3"	chr13	-	60093627	60093732	60042689	60042820	60163586	60163766
63208	"ENSG00000139734.19"	"DIAPH3"	chr13	-	60112009	60112186	60042689	60042820	60163586	60163766
63209	"ENSG00000139734.19"	"DIAPH3"	chr13	-	60112009	60112186	60093627	60093732	60132956	60132989
63211	"ENSG00000139734.19"	"DIAPH3"	chr13	-	60132956	60132989	60093627	60093732	60163586	60163766
63213	"ENSG00000226011.1"	"OFD1P1Y"	chrY	+	17823468	17823560	17822290	17822364	17825180	17825329
63214	"ENSG00000214432.9"	"VPS33B-DT"	chr15	+	91029880	91030241	91023312	91023594	91030658	91031140
63215	"ENSG00000214432.9"	"VPS33B-DT"	chr15	+	91030130	91030241	91023312	91023594	91030658	91030706
63216	"ENSG00000096717.12"	"SIRT1"	chr10	+	67887416	67887533	67884655	67885151	67906789	67906879
63218	"ENSG00000096717.12"	"SIRT1"	chr10	+	67888881	67889123	67887416	67887533	67906789	67906937
63219	"ENSG00000096717.12"	"SIRT1"	chr10	+	67891401	67891554	67887416	67887533	67906789	67906879
63220	"ENSG00000096717.12"	"SIRT1"	chr10	+	67891401	67891554	67888881	67889123	67906789	67906879
63222	"ENSG00000096717.12"	"SIRT1"	chr10	+	67909255	67909442	67908045	67908125	67912473	67913031
63242	"ENSG00000188316.15"	"ENO4"	chr10	+	116855622	116855751	116849498	116849731	116856491	116856682
63243	"ENSG00000188316.15"	"ENO4"	chr10	+	116856491	116856682	116849498	116849731	116858989	116859138
63246	"ENSG00000188316.15"	"ENO4"	chr10	+	116876064	116876260	116871124	116871292	116879290	116879358
63247	"ENSG00000105364.14"	"MRPL4"	chr19	+	10252550	10252701	10252275	10252463	10254588	10254640
63248	"ENSG00000105364.14"	"MRPL4"	chr19	+	10254588	10254640	10252550	10252701	10256707	10256825
63251	"ENSG00000106524.9"	"ANKMY2"	chr7	-	16602379	16602509	16599778	16600945	16604720	16604849
63253	"ENSG00000106524.9"	"ANKMY2"	chr7	-	16615743	16615904	16610548	16610763	16624982	16625081
63254	"ENSG00000106524.9"	"ANKMY2"	chr7	-	16624982	16625081	16615743	16615904	16627039	16627178
63259	"ENSG00000285053.1"	"TBCE"	chr1	+	235335241	235335334	235328569	235328778	235380018	235380149
