ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
22831	"ENSG00000121060.18"	"TRIM25"	chr17	-	56895342	56895697	56895342	56895441	56895520	56895697	22831	5,3,3	8,16,11	3,1,5	17,26,11	228	149	0.243521617921	1.0	0.29,0.109,0.151	0.103,0.025,0.229	0.064
22832	"ENSG00000121060.18"	"TRIM25"	chr17	-	56895769	56895952	56895769	56895791	56895925	56895952	22832	4,6,5	0,0,2	5,5,7	0,0,0	283	149	1	1.0	1.0,1.0,0.568	1.0,1.0,1.0	-0.144
22833	"ENSG00000121060.18"	"TRIM25"	chr17	-	56908467	56908877	56908467	56908563	56908746	56908877	22833	11,15,16	9,27,13	17,14,8	16,16,8	298	149	0.748339117395	1.0	0.379,0.217,0.381	0.347,0.304,0.333	-0.002
22834	"ENSG00000267618.5"	"AC004223.3"	chr17	-	35106127	35106481	35106127	35106290	35106385	35106481	22834	1,0,0	0,1,0	1,0,0	0,0,0	244	149	1	1.0	1.0,0.0,NA	1.0,NA,NA	-0.5
22835	"ENSG00000092108.21"	"SCFD1"	chr14	+	30653488	30653981	30653488	30653588	30653801	30653981	22835	0,0,5	0,0,0	0,4,0	1,0,0	298	149	1	1.0	NA,NA,1.0	0.0,1.0,NA	0.5
22836	"ENSG00000092108.21"	"SCFD1"	chr14	+	30721694	30721917	30721694	30721771	30721883	30721917	22836	0,1,2	0,0,0	1,3,0	0,0,3	261	149	1	1.0	NA,1.0,1.0	1.0,1.0,0.0	0.333
22837	"ENSG00000270647.6"	"TAF15"	chr17	+	35817239	35817730	35817239	35817317	35817715	35817730	22837	429,474,459	1,1,2	365,340,520	3,3,2	298	149	1	1.0	0.995,0.996,0.991	0.984,0.983,0.992	0.008
22838	"ENSG00000270647.6"	"TAF15"	chr17	+	35820023	35820227	35820023	35820075	35820163	35820227	22838	427,471,452	1439,1302,1465	367,334,515	1172,1202,1265	237	149	0.77671420303	1.0	0.157,0.185,0.162	0.164,0.149,0.204	-0.004
22839	"ENSG00000270647.6"	"TAF15"	chr17	+	35820002	35820248	35820002	35820074	35820163	35820248	22839	447,498,481	0,0,2	383,348,531	2,0,0	238	149	1	1.0	1.0,1.0,0.993	0.992,1.0,1.0	0.0
22840	"ENSG00000270647.6"	"TAF15"	chr17	+	35820023	35820227	35820023	35820075	35820165	35820227	22840	458,496,500	0,0,0	391,354,550	2,0,2	239	149	1	1.0	1.0,1.0,1.0	0.992,1.0,0.994	0.005
22841	"ENSG00000270647.6"	"TAF15"	chr17	+	35820002	35820437	35820002	35820227	35820331	35820437	22841	833,838,831	0,0,0	697,641,844	3,0,0	253	149	1	1.0	1.0,1.0,1.0	0.993,1.0,1.0	0.002
22842	"ENSG00000270647.6"	"TAF15"	chr17	+	35820002	35820437	35820002	35820238	35820331	35820437	22842	586,608,588	0,0,0	494,454,647	0,0,1	242	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.997	0.001
22843	"ENSG00000270647.6"	"TAF15"	chr17	+	35820002	35820437	35820002	35820239	35820331	35820437	22843	570,589,574	399,474,499	479,442,635	333,356,365	241	149	0.153817627305	0.829086538842	0.469,0.434,0.416	0.471,0.434,0.518	-0.035
22844	"ENSG00000270647.6"	"TAF15"	chr17	+	35820002	35820437	35820002	35820243	35820331	35820437	22844	490,532,528	0,0,1	434,396,586	0,0,0	237	149	1	1.0	1.0,1.0,0.997	1.0,1.0,1.0	-0.001
22845	"ENSG00000270647.6"	"TAF15"	chr17	+	35820002	35820437	35820002	35820248	35820331	35820437	22845	434,485,473	1978,1856,2218	390,341,539	1645,1652,1849	232	149	0.551198880798	1.0	0.124,0.144,0.12	0.132,0.117,0.158	-0.006
22846	"ENSG00000270647.6"	"TAF15"	chr17	+	35834169	35834598	35834169	35834245	35834565	35834598	22846	504,543,524	1,0,0	401,365,591	1,0,1	298	149	1	1.0	0.996,1.0,1.0	0.995,1.0,0.997	0.001
22847	"ENSG00000270647.6"	"TAF15"	chr17	+	35834565	35834872	35834565	35834598	35834765	35834872	22847	411,464,450	14,5,6	333,304,513	7,4,8	298	149	0.630174646172	1.0	0.936,0.979,0.974	0.96,0.974,0.97	-0.005
22848	"ENSG00000270647.6"	"TAF15"	chr17	+	35834565	35834872	35834565	35834598	35834790	35834872	22848	414,464,457	1,0,0	333,304,515	0,0,0	298	149	1	1.0	0.995,1.0,1.0	1.0,1.0,1.0	-0.002
22849	"ENSG00000270647.6"	"TAF15"	chr17	+	35844076	35844554	35844076	35844158	35844252	35844554	22849	415,466,449	1,0,0	336,308,516	0,0,0	243	149	1	1.0	0.996,1.0,1.0	1.0,1.0,1.0	-0.001
22850	"ENSG00000270647.6"	"TAF15"	chr17	+	35844076	35844554	35844076	35844158	35844279	35844554	22850	315,257,292	2544,2441,2231	241,219,338	2273,2051,2566	270	149	0.67953984593	1.0	0.064,0.055,0.067	0.055,0.056,0.068	0.002
22851	"ENSG00000270647.6"	"TAF15"	chr17	+	35844279	35844554	35844279	35844368	35844476	35844554	22851	207,197,206	1449,1369,1286	192,158,277	1263,1145,1403	257	149	0.402530315127	1.0	0.076,0.077,0.085	0.081,0.074,0.103	-0.007
22852	"ENSG00000270647.6"	"TAF15"	chr17	+	35844279	35844554	35844279	35844368	35844489	35844554	22852	399,456,445	12,3,1	324,292,506	9,12,3	270	149	0.0773911164473	0.558800858286	0.948,0.988,0.996	0.952,0.931,0.989	0.02
22853	"ENSG00000270647.6"	"TAF15"	chr17	+	35844279	35844554	35844279	35844368	35844491	35844554	22853	410,459,446	0,1,0	331,301,507	0,0,0	272	149	1	1.0	1.0,0.996,1.0	1.0,1.0,1.0	-0.001
22854	"ENSG00000270647.6"	"TAF15"	chr17	+	35844279	35844554	35844279	35844368	35844503	35844554	22854	411,459,448	0,6,0	331,303,512	0,0,1	284	149	1	1.0	1.0,0.976,1.0	1.0,1.0,0.996	-0.007
22855	"ENSG00000270647.6"	"TAF15"	chr17	+	35844279	35844554	35844279	35844368	35844505	35844554	22855	411,460,448	0,1,0	330,303,513	1,0,0	286	149	1	1.0	1.0,0.996,1.0	0.994,1.0,1.0	0.001
22856	"ENSG00000270647.6"	"TAF15"	chr17	+	35844279	35844554	35844279	35844368	35844507	35844554	22856	411,461,449	0,0,0	331,301,513	0,4,0	288	149	1	1.0	1.0,1.0,1.0	1.0,0.975,1.0	0.008
22857	"ENSG00000270647.6"	"TAF15"	chr17	+	35844279	35844554	35844279	35844368	35844516	35844554	22857	411,461,449	0,2,0	331,303,513	0,2,2	297	149	1	1.0	1.0,0.991,1.0	1.0,0.987,0.992	0.004
22858	"ENSG00000270647.6"	"TAF15"	chr17	+	35844279	35844554	35844279	35844368	35844518	35844554	22858	408,461,449	3,0,3	332,304,514	0,0,0	298	149	1	1.0	0.986,1.0,0.987	1.0,1.0,1.0	-0.009
22859	"ENSG00000270647.6"	"TAF15"	chr17	+	35844279	35844554	35844279	35844368	35844539	35844554	22859	414,466,452	3,5,35	340,301,516	26,32,28	298	149	3.12823419176e-05	0.00293112647255	0.986,0.979,0.866	0.867,0.825,0.902	0.079
22860	"ENSG00000270647.6"	"TAF15"	chr17	+	35844279	35844554	35844279	35844368	35844545	35844554	22860	415,471,455	1,0,0	344,308,525	0,0,0	298	149	1	1.0	0.995,1.0,1.0	1.0,1.0,1.0	-0.002
22861	"ENSG00000270647.6"	"TAF15"	chr17	+	35844279	35844572	35844279	35844368	35844560	35844572	22861	414,468,454	7,5,8	342,308,525	6,0,0	298	149	0.00859385355342	0.140266937151	0.967,0.979,0.966	0.966,1.0,1.0	-0.018
22862	"ENSG00000270647.6"	"TAF15"	chr17	+	35844279	35844572	35844279	35844368	35844564	35844572	22862	416,472,456	0,0,0	344,308,525	1,0,2	298	149	1	1.0	1.0,1.0,1.0	0.994,1.0,0.992	0.005
22863	"ENSG00000270647.6"	"TAF15"	chr17	+	35844279	35844749	35844279	35844368	35844587	35844749	22863	407,457,436	0,1,6	330,301,492	0,0,14	298	149	0.0798274133805	0.569784622912	1.0,0.996,0.973	1.0,1.0,0.946	0.008
22864	"ENSG00000270647.6"	"TAF15"	chr17	+	35844279	35844749	35844279	35844368	35844617	35844749	22864	407,457,442	3,0,0	330,301,503	0,0,5	298	149	1	1.0	0.985,1.0,1.0	1.0,1.0,0.981	0.001
22865	"ENSG00000270647.6"	"TAF15"	chr17	+	35844476	35844728	35844476	35844566	35844624	35844728	22865	619,560,603	0,0,0	503,513,673	0,0,1	207	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.998	0.001
22866	"ENSG00000270647.6"	"TAF15"	chr17	+	35844279	35844749	35844279	35844368	35844644	35844749	22866	407,457,442	0,0,0	330,301,497	7,0,16	298	149	1.67422552684e-05	0.00181201339239	1.0,1.0,1.0	0.959,1.0,0.94	0.034
22867	"ENSG00000270647.6"	"TAF15"	chr17	+	35844476	35844728	35844476	35844566	35844677	35844728	22867	619,557,599	6,7,7	502,508,672	10,10,4	260	149	0.439551646384	1.0	0.983,0.979,0.98	0.966,0.967,0.99	0.006
22868	"ENSG00000270647.6"	"TAF15"	chr17	+	35844279	35844749	35844279	35844368	35844699	35844749	22868	408,458,442	0,0,1	330,301,505	0,0,0	298	149	1	1.0	1.0,1.0,0.995	1.0,1.0,1.0	-0.002
22869	"ENSG00000270647.6"	"TAF15"	chr17	+	35844476	35844728	35844476	35844566	35844701	35844728	22869	619,558,603	6,14,11	497,510,669	13,9,34	284	149	0.00525237937279	0.10153095141	0.982,0.954,0.966	0.953,0.967,0.912	0.023
22870	"ENSG00000270647.6"	"TAF15"	chr17	+	35844476	35844728	35844476	35844566	35844704	35844728	22870	620,561,603	0,0,3	503,513,672	2,3,5	287	149	1	1.0	1.0,1.0,0.991	0.992,0.989,0.986	0.008
22871	"ENSG00000270647.6"	"TAF15"	chr17	+	35844279	35844749	35844279	35844368	35844704	35844749	22871	407,458,442	8,35,0	327,299,505	9,13,0	298	149	0.0847874586539	0.590210192035	0.962,0.867,1.0	0.948,0.92,1.0	-0.013
22872	"ENSG00000270647.6"	"TAF15"	chr17	+	35844279	35844749	35844279	35844368	35844716	35844749	22872	410,459,442	3,0,1	330,301,506	5,2,0	298	149	0.917583425284	1.0	0.986,1.0,0.995	0.971,0.987,1.0	0.008
22873	"ENSG00000270647.6"	"TAF15"	chr17	+	35844476	35844728	35844476	35844566	35844719	35844728	22873	622,562,603	0,0,0	502,512,675	1,1,0	298	149	1	1.0	1.0,1.0,1.0	0.996,0.996,1.0	0.003
22874	"ENSG00000270647.6"	"TAF15"	chr17	+	35844279	35844749	35844279	35844368	35844719	35844749	22874	407,452,435	19,8,13	322,301,499	21,3,12	298	149	0.872081151197	1.0	0.915,0.966,0.944	0.885,0.98,0.954	0.002
22875	"ENSG00000270647.6"	"TAF15"	chr17	+	35844476	35844728	35844476	35844566	35844725	35844728	22875	629,565,605	9,12,6	502,513,673	7,8,13	298	149	0.741268691327	1.0	0.972,0.959,0.981	0.973,0.97,0.963	0.002
22876	"ENSG00000270647.6"	"TAF15"	chr17	+	35844279	35844749	35844279	35844368	35844725	35844749	22876	417,462,447	0,1,0	331,296,506	0,8,0	298	149	0.837971613102	1.0	1.0,0.996,1.0	1.0,0.949,1.0	0.016
22877	"ENSG00000270647.6"	"TAF15"	chr17	+	35844279	35844749	35844279	35844368	35844728	35844749	22877	673,635,679	11,19,8	459,436,602	20,3,67	298	149	3.45562188303e-05	0.00317471393872	0.968,0.944,0.977	0.92,0.986,0.818	0.055
22878	"ENSG00000270647.6"	"TAF15"	chr17	+	35844476	35844749	35844476	35844566	35844728	35844749	22878	886,740,840	0,0,0	632,649,788	0,1,0	298	149	1	1.0	1.0,1.0,1.0	1.0,0.997,1.0	0.001
22879	"ENSG00000270647.6"	"TAF15"	chr17	+	35844279	35844749	35844279	35844368	35844743	35844749	22879	486,517,519	26,11,16	381,350,531	13,10,17	298	149	0.658706210284	1.0	0.903,0.959,0.942	0.936,0.946,0.94	-0.006
22880	"ENSG00000270647.6"	"TAF15"	chr17	+	35844476	35844770	35844476	35844566	35844749	35844770	22880	704,621,686	2,0,2	558,564,703	2,5,3	298	149	1	1.0	0.994,1.0,0.994	0.993,0.983,0.992	0.007
22881	"ENSG00000270647.6"	"TAF15"	chr17	+	35844279	35844770	35844279	35844368	35844761	35844770	22881	492,518,525	3,1,3	385,352,534	4,0,1	298	149	1	1.0	0.988,0.996,0.989	0.98,1.0,0.996	-0.001
22882	"ENSG00000270647.6"	"TAF15"	chr17	+	35844279	35844770	35844279	35844368	35844764	35844770	22882	491,518,525	9,6,1	384,352,534	9,8,9	298	149	0.0311054243006	0.320541080662	0.965,0.977,0.996	0.955,0.957,0.967	0.02
22883	"ENSG00000270647.6"	"TAF15"	chr17	+	35844476	35844770	35844476	35844566	35844764	35844770	22883	704,621,686	0,0,0	558,564,703	0,0,6	298	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.983	0.006
22884	"ENSG00000270647.6"	"TAF15"	chr17	+	35844476	35845038	35844476	35844566	35844770	35845038	22884	704,621,686	1,5,2	558,564,703	0,0,4	298	149	1	1.0	0.997,0.984,0.994	1.0,1.0,0.989	-0.005
22885	"ENSG00000270647.6"	"TAF15"	chr17	+	35844476	35845038	35844476	35844566	35844794	35845038	22885	704,621,686	1,0,1	558,564,703	1,1,1	298	149	1	1.0	0.997,1.0,0.997	0.996,0.996,0.997	0.002
22886	"ENSG00000270647.6"	"TAF15"	chr17	+	35844476	35845038	35844476	35844728	35844794	35845038	22886	578,427,526	2,0,1	336,367,496	0,0,0	215	149	1	1.0	0.995,1.0,0.997	1.0,1.0,1.0	-0.003
22887	"ENSG00000270647.6"	"TAF15"	chr17	+	35844476	35845038	35844476	35844728	35844797	35845038	22887	577,426,527	12,15,6	336,367,496	11,3,3	218	149	0.118121131133	0.71384101911	0.97,0.951,0.984	0.954,0.988,0.991	-0.009
22888	"ENSG00000270647.6"	"TAF15"	chr17	+	35844476	35845038	35844476	35844728	35844806	35845038	22888	578,427,527	0,0,0	336,367,496	0,0,1	227	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.997	0.001
22889	"ENSG00000270647.6"	"TAF15"	chr17	+	35844476	35845038	35844476	35844728	35844815	35845038	22889	577,427,527	1,0,0	336,367,495	0,0,1	236	149	1	1.0	0.997,1.0,1.0	1.0,1.0,0.997	0.0
22890	"ENSG00000270647.6"	"TAF15"	chr17	+	35844476	35845038	35844476	35844728	35844818	35845038	22890	578,427,525	3,2,4	336,366,496	0,5,0	239	149	1	1.0	0.992,0.993,0.988	1.0,0.979,1.0	-0.002
22891	"ENSG00000270647.6"	"TAF15"	chr17	+	35844476	35845038	35844476	35844728	35844836	35845038	22891	578,427,527	0,0,0	336,367,496	0,0,7	257	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.976	0.008
22892	"ENSG00000270647.6"	"TAF15"	chr17	+	35844476	35845038	35844476	35844728	35844839	35845038	22892	578,427,527	0,0,0	336,367,496	0,1,0	260	149	1	1.0	1.0,1.0,1.0	1.0,0.995,1.0	0.002
22893	"ENSG00000270647.6"	"TAF15"	chr17	+	35844476	35845038	35844476	35844554	35844857	35845038	22893	1008,866,901	0,0,0	845,763,955	0,1,0	298	149	1	1.0	1.0,1.0,1.0	1.0,0.997,1.0	0.001
22894	"ENSG00000270647.6"	"TAF15"	chr17	+	35844476	35845038	35844476	35844572	35844857	35845038	22894	813,695,749	0,0,2	611,624,753	4,0,0	298	149	1	1.0	1.0,1.0,0.995	0.987,1.0,1.0	0.003
22895	"ENSG00000270647.6"	"TAF15"	chr17	+	35844476	35845038	35844476	35844749	35844857	35845038	22895	501,396,441	0,0,0	345,346,539	1,0,0	257	149	1	1.0	1.0,1.0,1.0	0.995,1.0,1.0	0.002
22896	"ENSG00000270647.6"	"TAF15"	chr17	+	35844476	35845038	35844476	35844770	35844857	35845038	22896	486,365,380	4,0,0	312,322,458	0,0,0	236	149	1	1.0	0.987,1.0,1.0	1.0,1.0,1.0	-0.004
22897	"ENSG00000270647.6"	"TAF15"	chr17	+	35844476	35845038	35844476	35844728	35844860	35845038	22897	710,521,620	0,0,0	416,448,566	0,3,0	281	149	1	1.0	1.0,1.0,1.0	1.0,0.988,1.0	0.004
22898	"ENSG00000270647.6"	"TAF15"	chr17	+	35844476	35845038	35844476	35844728	35844914	35845038	22898	816,669,713	0,2,0	542,557,697	0,0,1	298	149	1	1.0	1.0,0.994,1.0	1.0,1.0,0.997	-0.001
22899	"ENSG00000270647.6"	"TAF15"	chr17	+	35844476	35845038	35844476	35844566	35844986	35845038	22899	993,878,847	13,0,0	831,817,1018	0,0,16	298	149	0.947167632502	1.0	0.974,1.0,1.0	1.0,1.0,0.97	0.001
22900	"ENSG00000270647.6"	"TAF15"	chr17	+	35844476	35845038	35844476	35844728	35845001	35845038	22900	1012,791,808	0,0,0	729,695,903	0,0,1	298	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.998	0.001
22901	"ENSG00000270647.6"	"TAF15"	chr17	+	35844476	35845038	35844476	35844728	35845010	35845038	22901	1027,814,816	3,0,0	740,703,919	0,0,0	298	149	1	1.0	0.994,1.0,1.0	1.0,1.0,1.0	-0.002
22903	"ENSG00000276234.5"	"TADA2A"	chr17	+	37461804	37462121	37461804	37461912	37462077	37462121	22903	1,1,0	0,0,0	1,2,6	1,4,0	298	149	1	1.0	1.0,1.0,NA	0.333,0.2,1.0	0.489
22906	"ENSG00000234608.8"	"MAPKAPK5-AS1"	chr12	-	111840332	111841897	111840332	111840477	111841704	111841897	22906	72,54,56	5,2,4	70,40,72	3,0,2	298	149	0.059966488696	0.476132508716	0.878,0.931,0.875	0.921,1.0,0.947	-0.061
22907	"ENSG00000275832.5"	"ARHGAP23"	chr17	+	38469523	38469923	38469523	38469635	38469846	38469923	22907	0,1,0	4,1,0	2,0,0	0,4,2	298	149	1	1.0	0.0,0.333,NA	1.0,0.0,0.0	-0.167
22908	"ENSG00000273559.5"	"CWC25"	chr17	-	38806115	38806395	38806115	38806163	38806296	38806395	22908	0,1,0	0,0,0	4,0,5	0,0,2	282	149	1	1.0	NA,1.0,NA	1.0,NA,0.569	0.216
22909	"ENSG00000273559.5"	"CWC25"	chr17	-	38810275	38810595	38810275	38810400	38810459	38810595	22909	69,52,86	0,0,1	31,36,42	0,0,0	208	149	1	1.0	1.0,1.0,0.984	1.0,1.0,1.0	-0.005
22910	"ENSG00000273559.5"	"CWC25"	chr17	-	38810275	38810595	38810275	38810373	38810467	38810595	22910	95,79,134	0,0,0	40,61,67	1,0,0	243	149	1	1.0	1.0,1.0,1.0	0.961,1.0,1.0	0.013
22911	"ENSG00000273559.5"	"CWC25"	chr17	-	38810275	38810595	38810275	38810400	38810471	38810595	22911	82,63,96	0,0,0	33,42,48	0,0,2	220	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.942	0.019
22912	"ENSG00000273559.5"	"CWC25"	chr17	-	38810275	38810595	38810275	38810400	38810510	38810595	22912	115,96,141	0,0,0	73,61,95	0,1,0	259	149	1	1.0	1.0,1.0,1.0	1.0,0.972,1.0	0.009
22913	"ENSG00000125691.13"	"RPL23"	chr17	-	38850080	38850463	38850080	38850214	38850361	38850463	22913	7,0,3	961,717,772	7,3,12	867,755,1029	296	149	1	1.0	0.004,0.0,0.002	0.004,0.002,0.006	-0.002
22914	"ENSG00000125691.13"	"RPL23"	chr17	-	38850080	38852732	38850080	38850463	38852603	38852732	22914	51,40,40	2,1,0	44,57,62	0,0,0	298	149	0.299499872048	1.0	0.927,0.952,1.0	1.0,1.0,1.0	-0.04
22915	"ENSG00000125691.13"	"RPL23"	chr17	-	38850080	38852732	38850080	38850466	38852603	38852732	22915	48,36,38	1,0,0	42,56,60	0,7,4	298	149	0.000168437399006	0.00945235774341	0.96,1.0,1.0	1.0,0.8,0.882	0.093
22916	"ENSG00000125691.13"	"RPL23"	chr17	-	38852603	38853051	38852603	38852732	38853016	38853051	22916	178,125,120	22,21,23	157,145,186	30,0,43	298	149	0.289162931814	1.0	0.802,0.749,0.723	0.724,1.0,0.684	-0.045
22917	"ENSG00000125691.13"	"RPL23"	chr17	-	38852603	38853051	38852603	38852732	38853021	38853051	22917	184,127,127	12355,9384,11203	159,148,189	12135,9893,12092	298	149	1	1.0	0.007,0.007,0.006	0.007,0.007,0.008	-0.001
22918	"ENSG00000125691.13"	"RPL23"	chr17	-	38852597	38853105	38852597	38852700	38853021	38853105	22918	2115,1749,1366	0,0,3	2161,1874,2286	0,4,11	298	149	1	1.0	1.0,1.0,0.996	1.0,0.996,0.99	0.003
22919	"ENSG00000125691.13"	"RPL23"	chr17	-	38852597	38853105	38852597	38852729	38853021	38853105	22919	201,116,127	0,0,1	157,144,188	0,0,0	298	149	1	1.0	1.0,1.0,0.984	1.0,1.0,1.0	-0.005
22920	"ENSG00000125691.13"	"RPL23"	chr17	-	38852597	38853105	38852597	38852731	38853021	38853105	22920	195,133,131	3,0,0	164,155,197	1,0,3	298	149	1	1.0	0.97,1.0,1.0	0.988,1.0,0.97	0.004
22921	"ENSG00000125691.13"	"RPL23"	chr17	-	38852597	38853105	38852597	38852735	38853021	38853105	22921	44,33,29	0,0,1	26,33,50	0,0,0	298	149	1	1.0	1.0,1.0,0.935	1.0,1.0,1.0	-0.022
22922	"ENSG00000125691.13"	"RPL23"	chr17	-	38852603	38853051	38852603	38852732	38853036	38853051	22922	192,130,132	0,0,0	168,152,201	1,0,0	298	149	1	1.0	1.0,1.0,1.0	0.988,1.0,1.0	0.004
22923	"ENSG00000125691.13"	"RPL23"	chr17	-	38852603	38853051	38852603	38852732	38853046	38853051	22923	201,134,139	0,0,3	171,160,220	0,0,0	298	149	1	1.0	1.0,1.0,0.959	1.0,1.0,1.0	-0.014
22924	"ENSG00000125691.13"	"RPL23"	chr17	-	38853016	38853428	38853016	38853105	38853301	38853428	22924	331,263,237	0,0,0	337,275,268	0,0,1	298	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.993	0.002
22926	"ENSG00000100330.15"	"MTMR3"	chr22	+	29971050	29971361	29971050	29971062	29971290	29971361	22926	0,3,1	0,1,0	0,0,1	0,0,0	298	149	1	1.0	NA,0.6,1.0	NA,NA,1.0	-0.2
22927	"ENSG00000100330.15"	"MTMR3"	chr22	+	29971050	29971361	29971050	29971062	29971311	29971361	22927	0,1,1	0,2,0	0,0,1	0,0,0	298	149	1	1.0	NA,0.2,1.0	NA,NA,1.0	-0.4
22928	"ENSG00000119655.10"	"NPC2"	chr14	-	74493211	74493608	74493211	74493337	74493569	74493608	22928	4,0,2	1,0,0	2,0,0	0,2,1	298	149	1	1.0	0.667,NA,1.0	1.0,0.0,0.0	0.5
22929	"ENSG00000141560.15"	"FN3KRP"	chr17	+	82722803	82723111	82722803	82722886	82723024	82723111	22929	2,0,4	0,1,0	1,4,1	0,0,3	287	149	0.269207440825	1.0	1.0,0.0,1.0	1.0,1.0,0.148	-0.049
22930	"ENSG00000141560.15"	"FN3KRP"	chr17	+	82722803	82723111	82722803	82722886	82723026	82723111	22930	2,0,4	1,0,0	1,4,1	0,0,0	289	149	1	1.0	0.508,NA,1.0	1.0,1.0,1.0	-0.246
22931	"ENSG00000167258.14"	"CDK12"	chr17	+	39543990	39544360	39543990	39544078	39544248	39544360	22931	3,2,0	0,4,0	3,0,4	0,0,0	298	149	1	1.0	1.0,0.2,NA	1.0,NA,1.0	-0.4
22932	"ENSG00000131748.16"	"STARD3"	chr17	+	39658404	39658826	39658404	39658522	39658708	39658826	22932	18,34,43	6,1,1	31,20,35	0,2,4	298	149	0.447752160376	1.0	0.6,0.944,0.956	1.0,0.833,0.814	-0.049
22933	"ENSG00000131748.16"	"STARD3"	chr17	+	39658404	39658826	39658404	39658522	39658721	39658826	22933	19,34,46	92,73,79	33,23,38	84,56,80	298	149	0.777821564379	1.0	0.094,0.189,0.225	0.164,0.17,0.192	-0.006
22934	"ENSG00000131748.16"	"STARD3"	chr17	+	39658412	39658826	39658412	39658522	39658738	39658826	22934	30,49,41	1,0,1	47,33,51	0,0,2	298	149	1	1.0	0.938,1.0,0.953	1.0,1.0,0.927	-0.012
22935	"ENSG00000131748.16"	"STARD3"	chr17	+	39658738	39659106	39658738	39658820	39659050	39659106	22935	4,3,0	278,201,223	2,1,1	220,188,231	298	149	1	1.0	0.007,0.007,0.0	0.005,0.003,0.002	0.001
22936	"ENSG00000131748.16"	"STARD3"	chr17	+	39658738	39659106	39658738	39658826	39659050	39659106	22936	4,3,0	0,0,0	2,0,1	1,0,0	298	149	1	1.0	1.0,1.0,NA	0.5,NA,1.0	0.25
22937	"ENSG00000131748.16"	"STARD3"	chr17	+	39659799	39660273	39659799	39660044	39660210	39660273	22937	5,3,0	3,0,0	1,0,3	0,0,0	298	149	1	1.0	0.455,1.0,NA	1.0,NA,1.0	-0.272
22938	"ENSG00000131748.16"	"STARD3"	chr17	+	39659460	39660526	39659460	39659553	39660241	39660526	22938	25,29,38	0,0,0	24,20,31	1,0,0	298	149	1	1.0	1.0,1.0,1.0	0.923,1.0,1.0	0.026
22939	"ENSG00000131748.16"	"STARD3"	chr17	+	39660241	39660526	39660241	39660273	39660430	39660526	22939	12,10,4	83,55,61	8,1,2	67,59,58	298	149	0.0151495019007	0.202501932174	0.067,0.083,0.032	0.056,0.008,0.017	0.034
22940	"ENSG00000131748.16"	"STARD3"	chr17	+	39660861	39661085	39660861	39660889	39660980	39661085	22940	2,1,4	38,31,32	2,3,4	30,24,25	240	149	0.321989234777	1.0	0.032,0.02,0.072	0.04,0.072,0.09	-0.026
22941	"ENSG00000141741.12"	"MIEN1"	chr17	-	39730079	39730510	39730079	39730291	39730406	39730510	22941	12,7,6	924,891,689	6,5,12	922,821,1036	264	149	1	1.0	0.007,0.004,0.005	0.004,0.003,0.006	0.001
22942	"ENSG00000143398.20"	"PIP5K1A"	chr1	+	151242127	151242567	151242127	151242269	151242437	151242567	22942	0,0,2	38,32,32	0,1,0	26,26,22	298	149	1	1.0	0.0,0.0,0.03	0.0,0.019,0.0	0.004
22943	"ENSG00000167914.12"	"GSDMA"	chr17	+	39965522	39965842	39965522	39965588	39965682	39965842	22943	1,0,1	9,7,9	0,2,0	8,11,17	243	149	1	1.0	0.064,0.0,0.064	0.0,0.1,0.0	0.009
22944	"ENSG00000108344.15"	"PSMD3"	chr17	+	39995196	39995527	39995196	39995295	39995423	39995527	22944	8,10,7	259,239,209	15,11,10	242,232,221	277	149	0.150723418662	0.820465645589	0.016,0.022,0.018	0.032,0.025,0.024	-0.008
22946	"ENSG00000131746.13"	"TNS4"	chr17	-	40478579	40479018	40478579	40478648	40478921	40479018	22946	6,5,4	2,0,0	1,12,5	0,1,0	298	149	1	1.0	0.6,1.0,1.0	1.0,0.857,1.0	-0.086
22947	"ENSG00000131746.13"	"TNS4"	chr17	-	40482096	40482416	40482096	40482206	40482323	40482416	22947	2,4,4	113,114,120	4,4,4	157,167,148	266	149	0.892860295	1.0	0.01,0.019,0.018	0.014,0.013,0.015	0.002
22948	"ENSG00000073584.20"	"SMARCE1"	chr17	-	40630454	40630924	40630454	40630844	40630908	40630924	22948	7695,6406,6073	0,0,1	6011,5532,6824	0,0,0	213	149	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0	0.0
22949	"ENSG00000073584.20"	"SMARCE1"	chr17	-	40631591	40632367	40631591	40631693	40632297	40632367	22949	570,474,648	0,0,0	441,410,446	0,1,0	298	149	1	1.0	1.0,1.0,1.0	1.0,0.995,1.0	0.002
